PDB_File,LigVol,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,FractionCSP3,NumHeteroatoms,HeavyAtomCount,NumAtoms,MolMR,BertzCT,NumCarbons,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
DB01353,199.94400000000005,212.2490000000001,0.9390000000000002,75.27,2,3,6,0,0.7,5,15,31,53.93040000000002,774.4463909176179,10,0.15806104926156597,0.8745014425042794,0.0014195900271056392,0.48502291395142805,0.9079926727327181,639.6161253569793,1197.4006556811644,1318.733830833058,2.726550295447055,0.374593321644958
DB01354,232.92800000000005,250.29800000000012,1.6392999999999998,75.27,2,3,3,0,0.6153846153846154,5,18,36,65.57340000000003,1034.9448167872265,13,0.19695772865697758,0.8991054294760684,0.0011808420848725496,0.43773214034001956,0.8934404916599524,756.6130163428102,1544.2976263807097,1728.4840353625661,2.837110275627406,0.3425749813014022
DB01355,217.09600000000006,236.2710000000001,1.2013,66.48,1,3,3,0,0.5833333333333334,5,17,33,60.966700000000024,962.7561456863724,12,0.22609869535006882,0.9107288739039452,0.0014766450195846845,0.4130047436018767,0.9400624926841114,636.6205013500874,1449.0464447785396,1541.4362939224955,2.7705101852973866,0.47720016577770524
DB01357,307.8960000000001,310.4369999999995,3.915600000000003,29.46,1,2,4,1,0.6190476190476191,2,23,49,91.39380000000004,1681.9136902516614,21,0.5994813596850352,0.9872780656885161,0.0013306120816723422,0.1590032106919298,0.9387343157707667,705.4905999282263,4165.124922473938,4436.9582026561775,3.87183200749314,0.22695465930006706
DB01359,302.9920000000001,291.43499999999943,3.4720000000000018,41.49,2,3,7,1,0.6666666666666666,3,21,50,86.90850000000006,1426.7873872296486,18,0.3604338450613518,0.9555454043458201,0.000785798605354375,0.2948439930430718,0.8665914589104514,1102.8162343449833,3241.3450908987616,3740.3381461594854,3.7242662122870027,0.2702078102569509
DB01362,485.3520000000001,821.1410000000004,-1.6274999999999988,199.89,8,9,19,1,0.5263157894736842,15,34,60,146.56420000000003,1728.4639581590527,19,0.23904363843075255,0.9137148637188242,0.00011615149074670776,0.40635593734962294,0.6968465745781839,5999.463029689402,10288.283933576422,14764.0589893179,4.348300659010665,0.20327421034509932
DB01364,170.90400000000005,165.2360000000001,1.3279,32.26,2,2,6,1,0.4,2,12,27,49.92350000000003,699.7736476083916,10,0.41626978563684347,0.9654680978824945,0.0035721261289824663,0.26052130809428586,0.9256338735625551,259.12687294337655,920.6794365546585,994.6475197706108,2.5651204375051844,0.2829128911309307
DB01365,178.73600000000005,163.26400000000012,2.2271,12.03,1,1,6,1,0.45454545454545453,1,12,29,53.284700000000036,741.5249364606666,11,0.43560883491506813,0.9688122459257366,0.0036073999395259187,0.24779594860354362,0.9177449475720965,254.40621027806128,942.2269227137647,1026.6762298244578,2.609394449894463,0.3578824979028193
DB01366,276.9200000000001,290.36299999999954,2.0437,85.35,4,4,10,2,0.4375,5,21,43,83.54400000000003,1465.3123998963392,16,0.18432291285730024,0.8931680078799311,0.0007069793493902932,0.44972314783630524,0.8672531469423129,1226.702233509708,2365.59175904304,2727.6831077332395,3.29892253106022,0.582379403561708
DB01367,174.61600000000004,171.24300000000008,1.8967,12.03,1,1,2,1,0.3333333333333333,1,13,26,54.33970000000002,835.9969486617869,12,0.5266347202995384,0.9808510699224777,0.0030722310190672876,0.1947592838144839,0.8415207211861322,273.91192783465004,1183.5254193708245,1406.4126878570894,2.891703260023762,0.12847978343905556
DB01380,376.21600000000007,402.4869999999996,2.560600000000001,97.73999999999998,1,6,7,0,0.7391304347826086,6,29,59,103.68980000000006,1974.8538152546084,23,0.5275853631127712,0.981007027690846,0.0006271302068436953,0.19397219290705467,0.8786629098428218,1401.0852933796218,6346.691566294853,7223.124471511118,4.3125391173338254,0.18682602049872238
DB01382,261.8880000000001,309.34699999999975,1.3025999999999989,90.41000000000001,1,6,8,2,0.23076923076923078,8,21,36,76.65350000000004,1248.5626804498347,13,0.4558095902484552,0.9722313615594822,0.0009134679341769558,0.23402175027162636,0.8812798615174889,964.7627777011476,3633.106778078737,4122.534664326536,3.754311952116671,0.22546282089707764
DB01384,361.3040000000001,392.4669999999996,1.7515999999999994,94.83000000000001,3,5,8,0,0.7272727272727273,6,28,57,99.87440000000004,1886.051948694569,22,0.4171707238005166,0.9662289979180236,0.0006272369300312379,0.257684930840614,0.883874776613574,1409.1561486495305,4833.490154190036,5468.523689191343,3.862634114625501,0.30783257118299
DB01388,471.1920000000001,495.63899999999967,5.270900000000005,67.45,1,5,15,3,0.5172413793103449,7,36,74,139.52769999999992,2757.141896623494,29,0.038228064033336326,0.7034509310541949,0.00021252451767746577,0.7107438269861979,0.9083371271754379,4274.034530707466,5462.255315721274,6013.466974213291,3.9860174206146035,0.830669184357064
DB01392,329.3760000000001,354.4499999999996,2.647100000000001,65.56,2,4,3,2,0.5714285714285714,5,26,52,98.66050000000004,1941.3707668329723,21,0.4623655764053123,0.9728558525242853,0.0006004277829872584,0.23141194914966273,0.8000648244808795,1332.4913455876133,4606.847046780507,5758.092226801311,4.0621200182191854,0.09042821476877815
DB01393,321.92800000000005,361.82499999999976,3.5545000000000018,75.63,2,4,9,2,0.2631578947368421,6,25,45,96.27400000000004,1482.363365829057,19,0.3802454595831456,0.9586184499687692,0.0003812615815850637,0.2846939890118414,0.761044059228544,1996.1205009551861,5336.029938774238,7011.459946462588,4.452100473559997,0.14005817567235407
DB01394,364.82400000000007,399.4429999999997,2.8716000000000017,83.09,1,6,10,2,0.36363636363636365,7,29,54,109.23470000000005,1927.7016694675017,22,0.21889134076992733,0.9113207137441862,0.0003914965872335759,0.41169716625304453,0.8256938140087122,2109.070272727778,4229.920485852059,5122.8680826806185,3.787783279155118,0.42078619824898333
DB01395,351.82400000000007,366.5009999999995,4.305900000000004,43.370000000000005,0,3,2,0,0.8333333333333334,3,27,57,99.49300000000007,2068.392875826396,24,0.577984846958668,0.985623905531197,0.000977050138707282,0.16895418564045614,0.9198350663808389,941.4410069045757,5125.474978894854,5572.167409382886,3.9848025823836934,0.28080526487403806
DB01399,219.57600000000005,258.229,2.3096,83.83000000000001,2,5,4,2,0.0,5,19,29,66.46660000000003,1038.9137675589932,14,0.39271386002251285,0.9615584460560264,0.001377370722643225,0.27460035473087063,0.9058834339838103,657.6903509647619,2169.66505456228,2395.081942298832,3.179941384376588,0.20046997835186056
DB01400,222.85600000000005,223.29600000000013,1.9437,29.54,0,2,7,1,0.4166666666666667,4,16,35,65.71900000000004,932.6945915264715,12,0.4826806472511036,0.9754203925556111,0.0019867672855037404,0.22035212226492748,0.9283654162821696,467.27436225465357,1968.6733822829767,2120.5802669458913,3.194195935224372,0.24921818388639363
DB01403,312.1360000000001,328.4809999999996,4.495600000000004,15.71,0,4,9,2,0.3684210526315789,4,23,47,98.28300000000006,1577.979379363431,19,0.11585553052166368,0.8325316469598047,0.0003807571741716457,0.553977487638618,0.7314155507989499,1920.950149895868,2536.2272714951164,3467.559951008301,3.4731401963643966,0.4397156188197416
DB01405,344.7840000000001,417.3869999999999,2.904300000000001,74.57,2,6,4,3,0.23809523809523808,9,30,48,106.05600000000004,1958.4370492114979,21,0.2320614854768059,0.9047634145315145,0.00022095040256797072,0.42591450283510524,0.6531099569958375,2955.9120481571517,4532.683385526346,6940.153548379043,4.157477255785844,0.16623163479826258
DB01406,328.2240000000001,337.46299999999957,4.221000000000004,46.260000000000005,1,3,3,1,0.6818181818181818,3,25,52,96.35280000000006,1861.7058628470807,22,0.5349803811609295,0.9812640366045831,0.0010565761719128518,0.19266782415982114,0.9508043578262524,899.8919179720781,4440.91358228411,4670.691237087947,3.85142482809432,0.35497815643451497
DB01407,245.54400000000007,277.19499999999965,2.997100000000001,58.28,3,3,5,1,0.5,5,17,35,73.58990000000003,893.7203611334178,12,0.4354252834000804,0.9692837223510338,0.0010108514827873896,0.2459452491619308,0.8668154233970813,857.5101665843794,3022.229706196717,3486.589675980255,3.6451707614292426,0.24042752717038002
DB01408,352.7680000000001,367.4459999999996,2.2289000000000003,91.33999999999999,2,6,10,1,0.5555555555555556,8,26,55,98.57950000000005,1464.8150094597345,18,0.18127189565284318,0.8835099244279548,0.00023927967513172915,0.4684124394562013,0.7000882950499459,2925.8159710578448,4372.91869785904,6246.238836984221,4.293162429555974,0.22670175754513877
DB01410,514.7360000000001,540.6970000000013,4.703900000000004,99.13,1,7,10,0,0.78125,7,39,83,143.24479999999988,2903.9888798786487,32,0.21460703869258316,0.9092540400299373,0.00017920424625549424,0.4162416253682918,0.8115908805387639,4528.859653144973,8830.402750998881,10880.362215426736,4.73446561965332,0.3258007585060422
DB01411,423.7120000000001,481.51199999999994,4.627100000000002,122.99999999999999,2,7,9,5,0.14814814814814814,9,36,59,134.92589999999993,2624.6064912614997,27,0.5245249708470828,0.9805047455349041,0.0002441009386799512,0.19649540448451405,0.8221062292622154,3367.89458372426,14090.747435248028,17139.813486018124,5.9939042468261015,0.05258614119636176
DB01412,150.85600000000002,180.16700000000006,-1.0397000000000005,72.68,1,5,2,2,0.2857142857142857,6,13,21,46.57570000000001,837.878706697762,7,0.3022794703341199,0.931043520456411,0.001710449594899389,0.36490815696025825,0.6414061514281514,374.9927231652095,659.1319892176438,1027.6359023841978,2.3920293175377028,0.057334203433286705
DB01413,402.5440000000001,480.57199999999995,-1.279899999999995,150.04,2,10,10,1,0.5263157894736842,13,32,56,117.14750000000005,1920.472661904182,19,0.4094690845349951,0.9636178943933763,0.0003807211799091733,0.26728365757164446,0.9529523223783253,2503.018935289248,8924.068643072394,9364.65385886274,4.6510520878105135,0.24619852337114898
DB01414,277.15200000000004,339.32899999999984,-0.7982199999999995,136.8,2,8,6,0,0.46153846153846156,10,23,36,76.54750000000001,1119.9391926738715,13,0.5753136564023732,0.9854185071523036,0.001019138962132365,0.17014807010873,0.9150245785260623,897.8408367506017,4828.420520469097,5276.820572674454,4.026536932623478,0.16880309410037084
DB01415,322.65600000000006,410.433,-0.048199999999998466,162.92000000000002,4,10,7,1,0.26666666666666666,12,27,41,97.49770000000001,1420.1978676078875,15,0.4031496057711435,0.9624764865846533,0.0005963866471598837,0.271365091291532,0.9519418740952591,1596.1824072161958,5599.3674974607275,5882.047685718686,3.9914238767032244,0.3110833452536049
DB01416,342.48800000000006,427.464,-0.5391999999999981,156.44000000000003,3,11,10,1,0.4,13,28,45,101.63290000000002,1480.2363778963,15,0.34136911389355407,0.9503831050630351,0.0004234580768795449,0.31108190820223514,0.91231508901442,2154.440164979858,6318.362524676446,6925.636329770907,4.243982439470611,0.26421682216526693
DB01418,303.12000000000006,353.3299999999998,3.517800000000002,110.65000000000002,1,6,7,3,0.15789473684210525,7,26,41,94.38620000000002,1687.6359665248458,19,0.24621087737661873,0.9227094318587167,0.0004495317908309359,0.3854961794349775,0.8381964753439243,1864.5988836397132,4054.2560356571353,4836.8803197288735,3.9013489519742772,0.33662413235752064
DB01419,485.6640000000001,588.5520000000014,6.995000000000006,57.7,1,6,7,4,0.26666666666666666,12,42,68,146.8491999999998,2797.196070040125,30,0.22360053475861089,0.910827462168478,0.00021009252822869854,0.4127872747066336,0.9197651615246054,4377.905151026527,9754.769308804485,10605.717325316988,4.5843557706459785,0.43827976691054854
